tarth,-2.85309180713e+17,-1.11644073848e+17
yellow,3.05343120666e+16,2.00037955605e+18
thievery,1.23141828237e+16,2.84059082098e+17
rebellion,5.98816746505e+16,-3.02192070386e+15
clucking,1.81509532705e+17,-7.39584830899e+16
harmony,-1.39383931167e+16,-8.09900683603e+16
fairly,4.68028016128e+16,-9.81258597033e+15
boiled,-1.4819431479e+16,-3.43127830578e+16
marched,2.16157567436e+16,-4.06842163785e+16
supper,2.85627156163e+16,1.64313388498e+15
therell,2.4862022527e+16,-5.49106919482e+15
metalwork,1.0910560338e+17,-7.10300875183e+15
tune,1.45214414348e+17,-1.14917888893e+17
tarleys,-6.03521233028e+17,1.28441450039e+18
intrusion,2.72464531069e+16,-2.14765764917e+16
noblewoman,3.57593277858e+16,-3.3105145499e+16
eagle,4.09796514307e+16,-6.63652635533e+16
towheaded,-3.08955300846e+16,-6.98262484576e+16
bellow,8.7661316233e+16,-1.49556297777e+17
golden,1.7244695596e+17,-7.17236811842e+16
forsaken,4.12068919022e+15,-3.19675641841e+16
plight,1.27753883681e+17,-8.07685379742e+16
hal,-1.89231629186e+16,-6.83768739476e+15
ham,-4.15243429707e+15,-1.90876304556e+16
ease,-9.03289346917e+17,6.0786638513e+17
hay,1.02802877635e+17,2.43798332738e+16
innocent,1.13077178154e+18,-4.70372292093e+16
prison,-2.86830146932e+17,-8.73869814371e+16
east,-3.15774709381e+16,-6.86650029067e+15
hat,-1.85817115485e+16,-4.16251972518e+16
hightower,5.73579950356e+18,-1.71101938214e+17
survival,6.68011251041e+16,-4.60173515103e+16
possible,9.29329416836e+16,-2.87599502176e+16
possibly,6.86443731364e+17,-1.85731181569e+16
birth,-2.1295684618e+17,-1.74153212115e+17
shadow,-1.41568225873e+17,-3.58750932192e+16
unique,-8.21726736823e+15,2.08563172263e+16
desire,3.75948362937e+16,-4.95619387942e+15
remind,-2.43093086555e+16,-3.55574613671e+16
battlefield,9.16232836484e+16,-3.02540468459e+16
